DatasetID	PortalURI	NumMatchingSubjects	AvailableImageModalites	sessions	tasks	fmriprep	mriqc
ds003325	https://github.com/OpenNeuroDatasets/ds003325	33	['anat']	[]	[]	False	False
ds003338	https://github.com/OpenNeuroDatasets/ds003338	20	['anat', 'fmap', 'func']	['01']	['recall', 'view']	https://github.com/OpenNeuroDerivatives/ds003338-fmriprep	False
ds003340	https://github.com/OpenNeuroDatasets/ds003340	20	['anat', 'fmap', 'func']	['01']	['foodpicture', 'tastemap']	False	False
ds003342	https://github.com/OpenNeuroDatasets/ds003342	19	['anat', 'func']	['action', 'localiser']	['grasp', 'localiser']	False	https://github.com/OpenNeuroDerivatives/ds003342-mriqc
ds003343	https://github.com/OpenNeuroDatasets/ds003343	20	['eeg']	['01']	['fps']	False	False
ds003345	https://github.com/OpenNeuroDatasets/ds003345	75	['anat', 'func']	[]	['PenaltyKik']	False	https://github.com/OpenNeuroDerivatives/ds003345-mriqc
ds003346	https://github.com/OpenNeuroDatasets/ds003346	145	['anat', 'dwi', 'fmap', 'func']	[]	['rest']	False	False
ds003352	https://github.com/OpenNeuroDatasets/ds003352	18	['meg']	['01', '02']	['ColorSpirals']	False	False
ds003354	https://github.com/OpenNeuroDatasets/ds003354	10	['anat', 'fmap', 'func']	[]	['empatom']	https://github.com/OpenNeuroDatasets/ds003354/tree/main/derivatives/fmriprep	https://github.com/OpenNeuroDerivatives/ds003354-mriqc
ds003357	https://github.com/OpenNeuroDatasets/ds003357	32	['anat', 'func']	['01', '02']	['rest']	False	https://github.com/OpenNeuroDerivatives/ds003357-mriqc
ds003374	https://github.com/OpenNeuroDatasets/ds003374	9	['ieeg']	['01']	['jokeit']	False	False
ds003380	https://github.com/OpenNeuroDatasets/ds003380	12	['eeg']	[]	[]	False	False
ds003381	https://github.com/OpenNeuroDatasets/ds003381	21	['anat', 'func']	['01']	['TASK']	False	https://github.com/OpenNeuroDerivatives/ds003381-mriqc
ds003382	https://github.com/OpenNeuroDatasets/ds003382	10	['anat', 'fmap', 'func', 'pet']	[]	['fullchecker', 'halfchecker', 'rest', 'vis']	False	https://github.com/OpenNeuroDerivatives/ds003382-mriqc
ds003392	https://github.com/OpenNeuroDatasets/ds003392	12	['meg']	['19111207', '19111208', '19111209', '19111211', '19111212', '19111213', '19111214', '19111215', '19111216', '19111217', '19111218']	['noise']	False	False
ds003397	https://github.com/OpenNeuroDatasets/ds003397	15	['anat', 'fmap', 'func', 'pet']	[]	['checkerboard']	https://github.com/OpenNeuroDerivatives/ds003397-fmriprep	https://github.com/OpenNeuroDerivatives/ds003397-mriqc
ds003399	https://github.com/OpenNeuroDatasets/ds003399	6	['anat', 'ieeg']	['1']	['CHOCS1', 'Rest', 'SPESclin', 'Sleep', 'slawtrans', 'sleep']	False	False
ds003400	https://github.com/OpenNeuroDatasets/ds003400	6	['ieeg']	['SITUATION1A', 'SITUATION1B', 'SITUATION1C', 'SITUATION1D', 'SITUATION2A', 'SITUATION2APART1', 'SITUATION2APART2', 'SITUATION2B', 'SITUATION2C', 'SITUATION2D', 'SITUATION3A', 'SITUATION3B', 'SITUATION3C', 'SITUATION3D', 'SITUATION3E', 'SITUATION3F', 'SITUATION3G', 'SITUATION4A']	['acute']	False	False
ds003401	https://github.com/OpenNeuroDatasets/ds003401	35	['anat', 'func']	[]	['asrt']	False	https://github.com/OpenNeuroDerivatives/ds003401-mriqc
ds003404	https://github.com/OpenNeuroDatasets/ds003404	18	['anat', 'fmap', 'func']	[]	['rest', 'viscomp']	False	False
ds003416	https://github.com/OpenNeuroDatasets/ds003416	97	['anat', 'dwi']	['s1Ax1', 's1Ax2', 's1Ax3', 's1Bx1', 's1Bx2', 's1Bx3', 's1Bx4', 's1Bx5', 's1Bx6', 's1Bx7', 's2x1', 's3x1']	[]	False	False
ds003417	https://github.com/OpenNeuroDatasets/ds003417	18	['anat']	['7T', '9T']	[]	False	False
ds003419	https://github.com/OpenNeuroDatasets/ds003419	47	['anat']	['1', '2', '3']	[]	False	https://github.com/OpenNeuroDatasets/ds003419/tree/main/derivatives/mriqc
ds003420	https://github.com/OpenNeuroDatasets/ds003420	23	['eeg']	['naming', 'spelling']	[]	False	False
ds003421	https://github.com/OpenNeuroDatasets/ds003421	20	['eeg']	['Audio', 'Memory', 'Naming', 'RestingState']	['PicturesNaming']	False	False
ds003424	https://github.com/OpenNeuroDatasets/ds003424	28	['anat', 'dwi', 'fmap', 'func']	[]	['resting', 'taste']	False	https://github.com/OpenNeuroDerivatives/ds003424-mriqc
ds003425	https://github.com/OpenNeuroDatasets/ds003425	13	['anat', 'func']	['01', '02']	['learning', 'prelearning', 'regulate', 'ring', 'training', 'wedge']	False	https://github.com/OpenNeuroDerivatives/ds003425-mriqc
ds003427	https://github.com/OpenNeuroDatasets/ds003427	4	['anat', 'fmap', 'func']	[]	['checkerboard']	False	False
ds003430	https://github.com/OpenNeuroDatasets/ds003430	7	['anat', 'func']	['anatomy', 'attention01', 'attention02', 'perceptionNaturalImageTraining01', 'perceptionNaturalImageTraining02', 'perceptionNaturalImageTraining03', 'perceptionNaturalImageTraining04', 'perceptionNaturalImageTraining05', 'perceptionNaturalImageTraining06', 'perceptionNaturalImageTraining07', 'perceptionNaturalImageTraining08', 'perceptionNaturalImageTraining09', 'perceptionNaturalImageTraining10', 'perceptionNaturalImageTraining11', 'perceptionNaturalImageTraining12', 'perceptionNaturalImageTraining13', 'perceptionNaturalImageTraining14', 'perceptionNaturalImageTraining15', 'perceptionNaturalImageTraining16']	['GODTrain', 'GODtrain', 'attentionNaturalTestImage', 'deeprecon', 'perceptionNaturalImageTraining']	False	False
ds003433	https://github.com/OpenNeuroDatasets/ds003433	18	['anat', 'func']	['01']	['Localizer']	False	https://github.com/OpenNeuroDerivatives/ds003433-mriqc
ds003434	https://github.com/OpenNeuroDatasets/ds003434	18	['anat', 'func']	['01']	['MainExp']	False	https://github.com/OpenNeuroDerivatives/ds003434-mriqc
ds003436	https://github.com/OpenNeuroDatasets/ds003436	55	['anat', 'fmap', 'func']	[]	['anim']	False	https://github.com/OpenNeuroDerivatives/ds003436-mriqc
ds003437	https://github.com/OpenNeuroDatasets/ds003437	12	['anat', 'fmap', 'func']	['fast', 'ket', 'std']	['motor', 'rest', 'spanav']	False	False
ds003438	https://github.com/OpenNeuroDatasets/ds003438	1	['anat', 'func']	['01']	['VAR1']	False	False
ds003439	https://github.com/OpenNeuroDatasets/ds003439	1	['anat', 'func']	['01']	['VAR2']	False	False
ds003440	https://github.com/OpenNeuroDatasets/ds003440	1	['anat', 'func']	['01']	['After', 'Before']	False	False
ds003441	https://github.com/OpenNeuroDatasets/ds003441	2	['anat', 'func']	['01']	['1Norm', '2Swallow', '3HandA', '4HandB', '5Eyes', '6DeepBreathing']	False	https://github.com/OpenNeuroDerivatives/ds003441-mriqc
ds003442	https://github.com/OpenNeuroDatasets/ds003442	1	['anat', 'func']	['01']	['VAR5']	False	False
ds003443	https://github.com/OpenNeuroDatasets/ds003443	1	['anat', 'func']	['01']	['BlockDesign', 'EventRelated']	False	False
ds003444	https://github.com/OpenNeuroDatasets/ds003444	1	['anat', 'func']	['01']	['Localizer', 'MainExp']	False	False
ds003445	https://github.com/OpenNeuroDatasets/ds003445	1	['anat', 'func']	['01']	['Localizer', 'RestEyesClosed', 'RestEyesOpen']	False	False
ds003446	https://github.com/OpenNeuroDatasets/ds003446	1	['anat', 'func']	['01']	['iso1', 'iso2', 'iso3']	False	False
ds003452	https://github.com/OpenNeuroDatasets/ds003452	13	['anat', 'fmap', 'func']	['wave1bas', 'wave1pro', 'wave1rea']	['Axcpt', 'Cuedts', 'Rest', 'Stern', 'Stroop']	https://github.com/OpenNeuroDatasets/ds003452/tree/main/derivatives/fmriprep-1.3.2	False
ds003453	https://github.com/OpenNeuroDatasets/ds003453	39	['anat', 'fmap', 'func']	['bhb', 'glc']	['rest']	False	False
ds003454	https://github.com/OpenNeuroDatasets/ds003454	24	['anat', 'func']	[]	['rapm']	False	False
ds003455	https://github.com/OpenNeuroDatasets/ds003455	1	['anat', 'fmap', 'func']	['std', 'stdbhb']	['ab', 'rest', 'uni']	False	False
ds003458	https://github.com/OpenNeuroDatasets/ds003458	23	['eeg']	[]	['ThreeArmedBandit']	False	False
ds003459	https://github.com/OpenNeuroDatasets/ds003459	34	['anat', 'func']	[]	['audortho', 'audphono', 'audsem', 'audsynt', 'visortho', 'visphono', 'vissem', 'vissynt']	False	False
ds003463	https://github.com/OpenNeuroDatasets/ds003463	22	['anat']	['postMn', 'preMn']	[]	False	False
ds003464	https://github.com/OpenNeuroDatasets/ds003464	18	['anat', 'func']	['1', '2', '3']	['opto']	False	False
ds003465	https://github.com/OpenNeuroDatasets/ds003465	55	['anat', 'fmap', 'func']	['wave1bas', 'wave1pro', 'wave1rea']	['Axcpt', 'Cuedts', 'Stern', 'Stroop']	https://github.com/OpenNeuroDatasets/ds003465/tree/main/derivatives/fmriprep-1.3.2	https://github.com/OpenNeuroDerivatives/ds003465-mriqc
ds003466	https://github.com/OpenNeuroDatasets/ds003466	21	['anat', 'func']	['01']	['motor', 'rest']	False	False
ds003468	https://github.com/OpenNeuroDatasets/ds003468	26	['anat', 'func']	['1', '2', '3', '4', '5', '6', '7', '8', '9']	['rest']	False	False
ds003469	https://github.com/OpenNeuroDatasets/ds003469	81	['anat', 'fmap', 'func']	[]	['rest']	False	https://github.com/OpenNeuroDerivatives/ds003469-mriqc
ds003470	https://github.com/OpenNeuroDatasets/ds003470	20	['anat', 'func']	['1']	['multar']	False	https://github.com/OpenNeuroDerivatives/ds003470-mriqc
ds003474	https://github.com/OpenNeuroDatasets/ds003474	122	['eeg']	[]	['ProbabilisticSelection']	False	False
ds003478	https://github.com/OpenNeuroDatasets/ds003478	122	['eeg']	[]	['Rest']	False	False
ds003481	https://github.com/OpenNeuroDatasets/ds003481	145	['anat', 'func']	[]	['cmp', 'ec', 'pc', 'rest', 'sae', 'sar', 'verbs']	False	https://github.com/OpenNeuroDerivatives/ds003481-mriqc
ds003483	https://github.com/OpenNeuroDatasets/ds003483	21	['meg']	['1']	['deduction', 'induction']	False	False
ds003487	https://github.com/OpenNeuroDatasets/ds003487	24	['anat', 'beh', 'fmap', 'func']	['first', 'second']	['PIT', 'hedonic', 'instrulearning', 'pavconditioning']	False	https://github.com/OpenNeuroDerivatives/ds003487-mriqc
ds003490	https://github.com/OpenNeuroDatasets/ds003490	50	['eeg']	['01', '02']	['Rest']	False	False
ds003495	https://github.com/OpenNeuroDatasets/ds003495	24	['anat', 'dwi', 'func']	['post', 'pre']	['emomatching', 'restingstate']	https://github.com/OpenNeuroDatasets/ds003495/tree/main/derivatives/fmriprep	https://github.com/OpenNeuroDerivatives/ds003495-mriqc
ds003498	https://github.com/OpenNeuroDatasets/ds003498	20	['ieeg']	['interictalsleep']	[]	False	False
ds003499	https://github.com/OpenNeuroDatasets/ds003499	90	['anat', 'fmap', 'func']	[]	['freq1', 'freq2', 'freqreports1', 'freqreports2', 'memtest1', 'memtest2', 'pairedassociates1', 'pairedassociates2']	False	False
ds003500	https://github.com/OpenNeuroDatasets/ds003500	38	['anat', 'func']	[]	['Conj19Sel', 'Conj1Inh', 'Conj9Inh', 'Feat19Sel', 'Feat1Inh', 'Feat9Inh']	https://github.com/OpenNeuroDerivatives/ds003500-fmriprep	https://github.com/OpenNeuroDerivatives/ds003500-mriqc
ds003505	https://github.com/OpenNeuroDatasets/ds003505	20	['anat', 'dwi', 'eeg']	[]	['faces', 'motion']	False	https://github.com/OpenNeuroDatasets/ds003505/tree/main/derivatives/mriqc-v0.16.1
ds003506	https://github.com/OpenNeuroDatasets/ds003506	56	['eeg']	['01', '02']	['ReinforcementLearning']	False	False
ds003507	https://github.com/OpenNeuroDatasets/ds003507	21	['anat', 'fmap', 'func']	[]	['affect']	False	https://github.com/OpenNeuroDerivatives/ds003507-mriqc
ds003509	https://github.com/OpenNeuroDatasets/ds003509	56	['eeg']	['01', '02']	['SimonConflict']	False	False
ds003511	https://github.com/OpenNeuroDatasets/ds003511	40	['anat', 'func']	['01']	['Recall']	False	False
ds003516	https://github.com/OpenNeuroDatasets/ds003516	25	['eeg']	[]	['AttendedSpeakerParadigmOwnName']	False	False
ds003517	https://github.com/OpenNeuroDatasets/ds003517	17	['eeg']	[]	['ContinuousVideoGamePlay']	False	False
ds003518	https://github.com/OpenNeuroDatasets/ds003518	110	['eeg']	['01', '02']	['SimonConflict']	False	False
ds003519	https://github.com/OpenNeuroDatasets/ds003519	27	['eeg']	['01', '02']	['VisualWorkingMemory']	False	False
ds003520	https://github.com/OpenNeuroDatasets/ds003520	17	['anat', 'func']	['1', '2', '3', '4']	['rest']	False	False
ds003521	https://github.com/OpenNeuroDatasets/ds003521	35	['anat', 'func']	[]	['movie']	https://github.com/OpenNeuroDerivatives/ds003521-fmriprep	https://github.com/OpenNeuroDerivatives/ds003521-mriqc
ds003522	https://github.com/OpenNeuroDatasets/ds003522	96	['eeg']	['01', '02', '03']	['ThreeStimAuditoryOddball']	False	False
ds003523	https://github.com/OpenNeuroDatasets/ds003523	91	['eeg']	['01', '02', '03']	['VisualWorkingMemory']	False	False
ds003524	https://github.com/OpenNeuroDatasets/ds003524	13	['anat', 'func']	[]	['movie']	False	False
ds003540	https://github.com/OpenNeuroDatasets/ds003540	32	['anat', 'func']	[]	['rest']	False	False
ds003542	https://github.com/OpenNeuroDatasets/ds003542	34	['anat', 'func']	[]	['compL1', 'compLn', 'prodL1', 'prodLn']	False	https://github.com/OpenNeuroDerivatives/ds003542-mriqc
ds003545	https://github.com/OpenNeuroDatasets/ds003545	24	['anat', 'func']	['01', '02']	['compL1', 'compLn', 'prodL1', 'prodLn']	False	https://github.com/OpenNeuroDerivatives/ds003545-mriqc
ds003548	https://github.com/OpenNeuroDatasets/ds003548	16	['anat', 'func']	[]	['emotionalfaces', 'rest']	https://github.com/OpenNeuroDerivatives/ds003548-fmriprep	https://github.com/OpenNeuroDerivatives/ds003548-mriqc
ds003550	https://github.com/OpenNeuroDatasets/ds003550	38	['anat', 'func']	[]	['RepMem1', 'RepMem2B']	False	https://github.com/OpenNeuroDerivatives/ds003550-mriqc
ds003552	https://github.com/OpenNeuroDatasets/ds003552	19	['eeg', 'motion']	[]	['ReachToTouchPredictionError']	False	False
ds003553	https://github.com/OpenNeuroDatasets/ds003553	19	['anat', 'func']	[]	['FacesHousesTE27']	False	False
ds003554	https://github.com/OpenNeuroDatasets/ds003554	41	['anat', 'func']	[]	['RepYo1', 'RepYo2']	False	False
ds003555	https://github.com/OpenNeuroDatasets/ds003555	30	['eeg']	['01']	['hfo']	False	False
ds003563	https://github.com/OpenNeuroDatasets/ds003563	1	['anat', 'dwi']	['0481', '0499', '0551', '0553', '0559', '0571', '1212', '1454', '1462', '1629', '1639', '1686', '1706', '1789', '1908', '2103', '2449', '3083', '3206', '3282', '3466', '3503', '3512', '3555', '3568', '3589', '3637', '3668', '3675', '3681', '3697', '3754', '3777', '3844', '3943', '3964', '3970', '3978', '3991', '4046', '4058', '4075', '4081', '4082', '4088', '4137', '4169', '4221', '4223', '4239', '4240', '4244', '4262', '4263', '4265', '4267', '4284', '4291', '4295', '4296', '4297', '4463', '4486', '4496', '4521', '4703', '4712', '5124', '5233']	[]	False	False
ds003565	https://github.com/OpenNeuroDatasets/ds003565	156	['eeg']	[]	['VerbalWorkingMemory']	False	False
ds003568	https://github.com/OpenNeuroDatasets/ds003568	51	['anat', 'meg']	[]	['mmi3', 'rest']	False	False
ds003569	https://github.com/OpenNeuroDatasets/ds003569	25	['anat', 'func']	[]	['LDT']	False	https://github.com/OpenNeuroDerivatives/ds003569-mriqc
ds003570	https://github.com/OpenNeuroDatasets/ds003570	40	['eeg']	[]	['AuditoryOddballChords']	False	False
ds003574	https://github.com/OpenNeuroDatasets/ds003574	18	['anat', 'eeg', 'func']	[]	['game', 'rest']	False	False
ds003590	https://github.com/OpenNeuroDatasets/ds003590	1	['anat']	['7T']	[]	False	False
ds003592	https://github.com/OpenNeuroDatasets/ds003592	301	['anat', 'func']	['1', '2']	['rest']	False	False
ds003599	https://github.com/OpenNeuroDatasets/ds003599	133	['dwi']	[]	[]	False	False
ds003602	https://github.com/OpenNeuroDatasets/ds003602	118	['eeg']	[]	['APA1', 'APA2', 'FP3', 'REST', 'VP1', 'VP3']	False	False
ds003604	https://github.com/OpenNeuroDatasets/ds003604	322	['anat', 'dwi', 'fmap', 'func']	['5', '7', '9']	['Gram', 'Phon', 'Plaus', 'Sem']	False	https://github.com/OpenNeuroDerivatives/ds003604-mriqc
ds003606	https://github.com/OpenNeuroDatasets/ds003606	29	['anat', 'func']	[]	['PheromoneOlfaction']	False	https://github.com/OpenNeuroDerivatives/ds003606-mriqc
ds003612	https://github.com/OpenNeuroDatasets/ds003612	51	['anat', 'fmap', 'func']	['1']	['execution', 'imagery']	False	https://github.com/OpenNeuroDerivatives/ds003612-mriqc
ds003620	https://github.com/OpenNeuroDatasets/ds003620	44	['eeg']	[]	['oddball']	False	False
ds003626	https://github.com/OpenNeuroDatasets/ds003626	10	['eeg']	['01', '02', '03']	['innerspeech']	False	False
ds003633	https://github.com/OpenNeuroDatasets/ds003633	12	['anat', 'meg']	['20190429', '20190604', '20190606', '20190610', '20190611', '20190612', '20190613', 'movie']	['movie', 'noise']	https://github.com/OpenNeuroDatasets/ds003633/tree/main/derivatives/preproc_meg-mne_mri-fmriprep	False
ds003638	https://github.com/OpenNeuroDatasets/ds003638	57	['eeg']	[]	['5CCPTPSTPRBP']	False	False
ds003639	https://github.com/OpenNeuroDatasets/ds003639	29	['anat']	['20180508', '20180802', '20180825', '20180830', '20190319', '20190416', '20190430', '20190512', '20190519', '20190606', '20190618', '20190625', '20190702', '20190708', '20190711', '20190715', '20190716', '20190808', '20190811', '20190813', '20190814', '20190815', '20190818', '20190825', '20190826']	[]	False	False
ds003642	https://github.com/OpenNeuroDatasets/ds003642	3	['anat']	['001', '002', '003']	[]	False	False
ds003643	https://github.com/OpenNeuroDatasets/ds003643	112	['anat', 'func']	[]	['lppCN', 'lppEN', 'lppFR']	False	False
ds003645	https://github.com/OpenNeuroDatasets/ds003645	18	['anat', 'eeg']	[]	['FacePerception']	False	False
ds003646	https://github.com/OpenNeuroDatasets/ds003646	77	['func']	[]	['rest']	False	False
ds003647	https://github.com/OpenNeuroDatasets/ds003647	34	['anat', 'func']	['01', '02', '03', '04']	['rest', 'whiskerasl', 'whiskerepi']	False	False
ds003653	https://github.com/OpenNeuroDatasets/ds003653	87	['anat', 'fmap']	['01', '02']	[]	False	False
ds003655	https://github.com/OpenNeuroDatasets/ds003655	156	['eeg']	[]	['VerbalWorkingMemory']	False	False
ds003659	https://github.com/OpenNeuroDatasets/ds003659	3	['anat', 'func']	['001', '002', '003', '004', '005', '006', '007', '008', '009', '010', '011', '012', '013', '014', '015', '016', '017', '018', '019', '020', '021', '022', '023', '024', '025', '026', 'pilot']	['fractalWM', 'fractalWMSR', 'learningblock', 'learningblockSR', 'learningcriterion', 'localizer', 'localizerSR', 'rest']	False	False
ds003661	https://github.com/OpenNeuroDatasets/ds003661	5	['anat', 'func']	['anatomy', 'testCategory01', 'testNoCategory01', 'training01', 'training02', 'training03']	['testCategory', 'testNoCategory', 'training']	False	https://github.com/OpenNeuroDerivatives/ds003661-mriqc
ds003669	https://github.com/OpenNeuroDatasets/ds003669	47	['anat', 'fmap', 'func']	[]	['detectdiscrim']	False	https://github.com/OpenNeuroDerivatives/ds003669-mriqc
ds003670	https://github.com/OpenNeuroDatasets/ds003670	25	['eeg']	['01', '02', '03', '04', '05', '06']	['GXtESCTT']	False	False
ds003673	https://github.com/OpenNeuroDatasets/ds003673	27	['anat', 'func']	[]	['rest']	False	False
ds003682	https://github.com/OpenNeuroDatasets/ds003682	28	['beh', 'meg']	['01']	['AversiveLearningReplay']	False	False
ds003688	https://github.com/OpenNeuroDatasets/ds003688	63	['anat', 'func', 'ieeg']	['7t1', 'iemu', 'mri3t']	['film', 'rest']	False	False
ds003690	https://github.com/OpenNeuroDatasets/ds003690	75	['eeg']	[]	['gonogo', 'passive', 'simpleRT']	False	False
ds003691	https://github.com/OpenNeuroDatasets/ds003691	29	['anat', 'fmap', 'func']	['01', '02']	['bars', 'feedBES', 'retmap', 'sensoryT', 'tarmap']	False	False
ds003694	https://github.com/OpenNeuroDatasets/ds003694	28	['meg']	[]	['MEM']	False	False
ds003696	https://github.com/OpenNeuroDatasets/ds003696	30	['anat', 'func']	['01', '02']	['affordance', 'localizer']	False	https://github.com/OpenNeuroDerivatives/ds003696-mriqc
ds003701	https://github.com/OpenNeuroDatasets/ds003701	96	['anat', 'fmap', 'func']	['01']	['cpro', 'rest']	False	False
ds003702	https://github.com/OpenNeuroDatasets/ds003702	47	['eeg']	[]	['SocialMemoryCuing']	False	False
ds003703	https://github.com/OpenNeuroDatasets/ds003703	34	['meg']	[]	['listeningToSpeech', 'rest']	False	False
ds003707	https://github.com/OpenNeuroDatasets/ds003707	36	['anat', 'fmap', 'func']	[]	['obj', 'scene']	False	False
ds003708	https://github.com/OpenNeuroDatasets/ds003708	1	['ieeg']	['ieeg01']	['ccep']	False	False
ds003709	https://github.com/OpenNeuroDatasets/ds003709	51	['anat', 'fmap', 'func']	['visit1']	['MMI']	False	https://github.com/OpenNeuroDerivatives/ds003709-mriqc
ds003710	https://github.com/OpenNeuroDatasets/ds003710	13	['eeg']	['1', '2', '3', '4']	['appleseedexample']	False	False
ds003711	https://github.com/OpenNeuroDatasets/ds003711	35	['anat', 'func']	[]	['MST']	False	https://github.com/OpenNeuroDerivatives/ds003711-mriqc
ds003714	https://github.com/OpenNeuroDatasets/ds003714	1	['anat', 'fmap', 'func']	[]	['meditation']	False	False
ds003716	https://github.com/OpenNeuroDatasets/ds003716	1	['anat']	[]	[]	False	False
ds003717	https://github.com/OpenNeuroDatasets/ds003717	60	['anat', 'func']	[]	['SESS01', 'SESS02', 'SESS03', 'SESS04', 'SESS05', 'SESS06']	False	https://github.com/OpenNeuroDerivatives/ds003717-mriqc
ds003720	https://github.com/OpenNeuroDatasets/ds003720	5	['anat', 'func']	[]	['Test', 'Training']	False	https://github.com/OpenNeuroDerivatives/ds003720-mriqc
ds003721	https://github.com/OpenNeuroDatasets/ds003721	35	['anat', 'func']	[]	['BI', 'Film', 'React']	False	False
ds003722	https://github.com/OpenNeuroDatasets/ds003722	10	['eeg']	[]	['MIvsRest']	False	False
ds003739	https://github.com/OpenNeuroDatasets/ds003739	30	['eeg']	['01', '02', '03', '04']	['pullstand', 'pullwalk', 'rotatestand', 'rotatewalk']	False	False
ds003745	https://github.com/OpenNeuroDatasets/ds003745	97	['anat', 'fmap', 'func']	[]	['sharedreward', 'trust', 'ultimatum']	False	https://github.com/OpenNeuroDerivatives/ds003745-mriqc
ds003751	https://github.com/OpenNeuroDatasets/ds003751	40	['beh', 'eeg']	[]	['Emotion', 'emotion']	False	False
ds003752	https://github.com/OpenNeuroDatasets/ds003752	3	['anat', 'fmap', 'func']	['LFContrast22p5', 'LFContrast45', 'ResearchAguirre1', 'ResearchAguirre2']	['LFContrast']	False	https://github.com/OpenNeuroDerivatives/ds003752-mriqc
ds003753	https://github.com/OpenNeuroDatasets/ds003753	25	['eeg']	[]	['ProbabilisticSelection']	False	False
ds003754	https://github.com/OpenNeuroDatasets/ds003754	44	['anat', 'ieeg']	[]	['ana2con', 'con2ana']	False	False
ds003758	https://github.com/OpenNeuroDatasets/ds003758	15	['anat', 'fmap', 'func']	[]	['beads']	False	False
ds003763	https://github.com/OpenNeuroDatasets/ds003763	30	['anat', 'fmap', 'func']	[]	['heart']	False	https://github.com/OpenNeuroDerivatives/ds003763-mriqc
ds003764	https://github.com/OpenNeuroDatasets/ds003764	60	['anat', 'func']	['01']	['categorization']	False	https://github.com/OpenNeuroDerivatives/ds003764-mriqc
ds003766	https://github.com/OpenNeuroDatasets/ds003766	31	['beh', 'eeg']	[]	['foodchoice', 'imagechoice', 'rest', 'wordchoice']	False	False
ds003768	https://github.com/OpenNeuroDatasets/ds003768	33	['anat', 'eeg', 'func']	[]	['rest', 'sleep']	https://github.com/OpenNeuroDerivatives/ds003768-fmriprep	https://github.com/OpenNeuroDerivatives/ds003768-mriqc
ds003770	https://github.com/OpenNeuroDatasets/ds003770	6	['anat', 'func']	['01', '02', '03', '04', '05', '06', '07', '08']	['emnfb']	False	False
ds003772	https://github.com/OpenNeuroDatasets/ds003772	32	['anat', 'fmap', 'func']	[]	['changepoint']	False	https://github.com/OpenNeuroDerivatives/ds003772-mriqc
ds003774	https://github.com/OpenNeuroDatasets/ds003774	20	['eeg']	['01', '02', '03', '04', '05', '06', '07', '08', '09', '10', '11', '12']	['MusicListening']	False	False
ds003775	https://github.com/OpenNeuroDatasets/ds003775	111	['eeg']	['t1', 't2']	['resteyesc']	False	False
ds003777	https://github.com/OpenNeuroDatasets/ds003777	4	['anat', 'func']	[]	['locAPSTARC', 'locAPSTARCps', 'locAPSTARCtsm', 'locAPcovSoS', 'locPASoS5vol']	False	False
ds003778	https://github.com/OpenNeuroDatasets/ds003778	32	['anat', 'fmap', 'func']	[]	['perception', 'retrieval']	False	False
ds003782	https://github.com/OpenNeuroDatasets/ds003782	40	['anat', 'func']	[]	['effortmixedgambles', 'efforttraining', 'probabilitymixedgambles']	False	https://github.com/OpenNeuroDerivatives/ds003782-mriqc
ds003787	https://github.com/OpenNeuroDatasets/ds003787	44	['anat', 'fmap', 'func']	['anat', 'nyu3t01']	['prf']	https://github.com/OpenNeuroDatasets/ds003787/tree/main/derivatives/fmriprep	https://github.com/OpenNeuroDerivatives/ds003787-mriqc
ds003789	https://github.com/OpenNeuroDatasets/ds003789	32	['anat', 'func']	[]	['encoding', 'retrieval']	False	False
ds003791	https://github.com/OpenNeuroDatasets/ds003791	49	['anat', 'func']	[]	['PSAP']	False	https://github.com/OpenNeuroDerivatives/ds003791-mriqc
ds003798	https://github.com/OpenNeuroDatasets/ds003798	117	['anat', 'fmap', 'func']	['core1p1', 'core1p2', 'core1p3p0', 'core1p3p1', 'core2p2']	['bang', 'pixar', 'rest']	https://github.com/OpenNeuroDatasets/ds003798/tree/main/derivatives/fmriprep	https://github.com/OpenNeuroDatasets/ds003798/tree/main/derivatives/mriqc
ds003799	https://github.com/OpenNeuroDatasets/ds003799	48	['anat']	['1', '2', '3']	[]	False	https://github.com/OpenNeuroDatasets/ds003799/tree/main/derivatives/mriqc
ds003800	https://github.com/OpenNeuroDatasets/ds003800	13	['eeg']	[]	['AuditoryGammaEntrainment', 'Rest']	False	False
ds003801	https://github.com/OpenNeuroDatasets/ds003801	20	['eeg']	[]	['NeuralTrackingToGo']	False	False
ds003805	https://github.com/OpenNeuroDatasets/ds003805	1	['eeg']	[]	['MultisensoryGammaEntrainment']	False	False
ds003810	https://github.com/OpenNeuroDatasets/ds003810	10	['eeg']	[]	['MIvsRest']	False	False
ds003812	https://github.com/OpenNeuroDatasets/ds003812	12	['fmap', 'func']	['04']	['sfprescaled']	False	False
ds003816	https://github.com/OpenNeuroDatasets/ds003816	36	['eeg']	['01', '02', '03', '04', '05', '06', '07', '08', '09', '10']	['LKMOther', 'LKMSelf', 'PostResting', 'PreResting', 'VisualizeOther', 'VisualizeSelf']	False	False
